Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-07-15,2.6486,2.6486,2.5952,2.641,17903
2019-07-16,2.6257,2.6486,2.5799,2.618,74761
2019-07-17,2.641,2.641,2.5799,2.5875,12534
2019-07-18,2.5875,2.641,2.5723,2.641,6523
2019-07-19,2.5952,2.6867,2.5799,2.6867,22596
2019-07-22,2.6867,2.8776,2.6867,2.8165,38858
2019-07-23,2.8013,2.8089,2.7173,2.8013,12646
2019-07-24,2.8013,2.8013,2.8013,2.8013,212
2019-07-25,2.7478,2.7631,2.7097,2.7631,7862
2019-07-26,2.7402,2.7708,2.7097,2.7708,2669
2019-07-29,2.7097,2.7708,2.618,2.6257,12500
2019-07-30,2.6257,2.7021,2.6104,2.6639,7461
2019-07-31,2.6639,2.7021,2.5952,2.6867,29093
2019-08-01,2.6715,2.6715,2.6334,2.6334,17638
2019-08-02,2.6639,2.7097,2.6104,2.6944,16153
2019-08-05,2.6944,2.7097,2.6715,2.6944,13947
2019-08-06,2.6334,2.6867,2.6334,2.6867,5077
2019-08-07,2.6867,2.7173,2.6715,2.6715,4821
2019-08-08,2.6715,2.7173,2.6334,2.6944,18247
2019-08-09,2.6715,2.6715,2.6562,2.6562,7000
2019-08-12,2.6944,2.6944,2.6257,2.6944,2256
2019-08-13,2.6867,2.7173,2.6715,2.7097,3305
2019-08-14,2.6334,2.7173,2.6334,2.641,6682
2019-08-16,2.641,2.7097,2.641,2.6715,237
2019-08-19,2.6715,2.7021,2.6715,2.7021,1867
2019-08-20,2.6715,2.7173,2.6715,2.7173,4101
2019-08-21,2.7097,2.7326,2.6715,2.7326,2842
2019-08-22,2.7326,2.7326,2.6791,2.7326,1855
2019-08-23,2.7402,2.8165,2.7021,2.8165,7614
2019-08-26,2.7478,2.8623,2.6944,2.6944,10264
2019-08-27,2.7936,2.7936,2.6944,2.7326,1167
2019-08-28,2.7326,2.7326,2.7326,2.7326,97
2019-08-29,2.6944,2.7478,2.6944,2.7326,24854
2019-08-30,2.7784,2.786,2.6867,2.7097,19789
2019-09-02,2.7326,2.7708,2.6715,2.7326,29753
2019-09-03,2.6867,2.7173,2.6257,2.7097,13074
2019-09-04,2.6715,2.7021,2.6334,2.7021,6997
2019-09-05,2.6257,2.6944,2.618,2.6639,6953
2019-09-06,2.618,2.6639,2.6028,2.6104,5649
2019-09-09,2.618,2.6867,2.618,2.6486,27444
2019-09-10,2.6715,2.6867,2.6334,2.6791,44027
2019-09-11,2.6715,2.6791,2.6028,2.6334,8781
2019-09-12,2.6257,2.6715,2.6257,2.6715,26680
2019-09-13,2.6562,2.6715,2.6104,2.6639,35801
2019-09-16,2.6715,2.6715,2.641,2.6562,42632
2019-09-17,2.6639,2.6639,2.6028,2.6028,44939
2019-09-18,2.6486,2.6486,2.557,2.5875,96004
2019-09-19,2.5875,2.6257,2.5799,2.6104,27613
2019-09-20,2.5952,2.6257,2.557,2.6257,43447
2019-09-23,2.6257,2.6562,2.5952,2.6562,86689
2019-09-24,2.6562,2.7478,2.6562,2.7478,22938
2019-09-25,2.7478,2.9463,2.7478,2.9463,69486
2019-09-26,2.9387,2.9387,2.8395,2.8547,21543
2019-09-27,2.8471,2.9005,2.8318,2.8852,81441
2019-09-30,2.8395,2.8852,2.7784,2.786,32885
2019-10-01,2.7708,2.786,2.7249,2.786,7943
2019-10-02,2.7249,2.786,2.7097,2.7631,33006
2019-10-03,2.7631,2.786,2.7631,2.786,6171
2019-10-04,2.786,2.786,2.7097,2.7784,6008
2019-10-07,2.7097,2.7784,2.7097,2.7478,3042
2019-10-08,2.7478,2.7478,2.6715,2.6715,14825
2019-10-09,2.6715,2.7021,2.618,2.641,20460
2019-10-10,2.6486,2.6639,2.6257,2.6639,7889
2019-10-11,2.6257,2.7021,2.6257,2.7021,11434
2019-10-14,2.7021,2.7554,2.7021,2.7021,27303
2019-10-15,2.7478,2.7478,2.7021,2.7021,6145
2019-10-16,2.7478,2.7478,2.6791,2.6791,6087
2019-10-17,2.6791,2.7021,2.641,2.7021,3130
2019-10-18,2.6944,2.7021,2.6562,2.6562,10591
2019-10-21,2.6944,2.7173,2.6486,2.7173,6799
2019-10-22,2.7173,2.7249,2.6715,2.7097,3276
2019-10-23,2.7097,2.7478,2.7097,2.7326,6608
2019-10-24,2.7478,2.7478,2.6791,2.7173,38119
2019-10-25,2.7478,2.786,2.7173,2.7784,20550
2019-10-28,2.786,2.7936,2.7478,2.7478,9414
2019-10-29,2.7554,2.7554,2.7478,2.7554,3227
2019-10-30,2.7631,2.786,2.7554,2.786,4860
2019-10-31,2.786,2.786,2.7173,2.786,5118
2019-11-04,2.7478,2.7708,2.6562,2.6562,11621
2019-11-05,2.7402,2.7478,2.7173,2.7173,14803
2019-11-06,2.7631,2.7708,2.7478,2.7554,8437
2019-11-07,2.7631,2.8623,2.7478,2.8623,37856
2019-11-08,2.8852,3.0379,2.87,2.9387,53378
2019-11-12,2.9005,2.9769,2.8623,2.9769,56846
2019-11-13,2.9921,3.0532,2.9921,2.9921,10207
2019-11-14,3.0074,3.0226,2.9921,3.0074,12246
2019-11-15,3.0532,3.0532,2.9921,3.0303,13520
2019-11-18,3.0532,3.0532,2.9082,2.9463,67048
2019-11-19,2.9158,2.9692,2.9082,2.9082,22911
2019-11-20,2.9234,3.0837,2.9234,3.0684,37839
2019-11-21,3.0532,3.16,3.0532,3.1295,43781
2019-11-22,3.1295,3.2745,3.1295,3.1906,77672
2019-11-25,3.0074,3.0684,2.9997,3.0074,122659
2019-11-26,3.0684,3.16,2.9997,3.015,95752
2019-11-27,3.0532,3.0532,2.9997,3.015,140234
2019-11-28,2.9921,3.015,2.9769,2.9997,17470
2019-11-29,2.9769,3.0837,2.9769,3.0074,24200
2019-12-02,3.015,3.0684,2.9769,2.9921,60495
2019-12-03,2.9997,3.0074,2.9616,2.9616,5704
2019-12-04,2.9997,2.9997,2.9769,2.9845,2655
2019-12-05,2.9616,2.9997,2.9616,2.9997,4540
2019-12-06,2.9921,3.0761,2.9921,3.0532,13766
2019-12-09,3.0532,3.0532,3.0226,3.0532,14972
2019-12-10,3.0226,3.0379,2.9539,3.0379,12391
2019-12-11,3.0074,3.015,2.9845,3.0074,3239
2019-12-12,3.0303,3.0837,3.0074,3.0837,47943
2019-12-13,3.0913,3.2211,3.0684,3.2135,139160
2019-12-16,3.2058,3.244,3.183,3.244,28649
2019-12-17,3.2211,3.2287,3.16,3.1753,20358
2019-12-18,3.1448,3.16,3.1143,3.1295,41242
2019-12-19,3.1448,3.1982,3.1371,3.1677,61242
2019-12-20,3.2058,3.2135,3.1295,3.2058,34113
2019-12-23,3.2058,3.244,3.1448,3.2287,99664
2019-12-27,3.244,3.244,3.1906,3.244,20832
2019-12-30,3.2364,3.244,3.1753,3.1982,37276
2020-01-02,3.1753,3.2822,3.1753,3.2211,25893
2020-01-03,3.2822,3.2822,3.1906,3.2058,46352
2020-01-07,3.2287,3.244,3.1906,3.2058,230152
2020-01-08,3.2364,3.2364,3.1677,3.2211,149883
2020-01-09,3.2364,3.3586,3.2364,3.3509,85899
2020-01-10,3.3509,3.3586,3.2822,3.3204,15691
2020-01-13,3.3586,3.4806,3.3586,3.4578,77556
2020-01-14,3.4806,3.5188,3.4196,3.5112,104528
2020-01-15,3.5188,3.6638,3.5188,3.6561,89569
2020-01-16,3.679,3.8164,3.6714,3.7935,82803
2020-01-17,3.8012,4.076,3.8012,3.9691,145450
2020-01-20,3.9996,4.0455,3.6256,3.7783,137567
2020-01-21,3.8012,3.8317,3.702,3.7401,38838
2020-01-22,3.7554,3.7554,3.6561,3.7248,31734
2020-01-23,3.7554,3.8012,3.6103,3.7248,17126
2020-01-24,3.6638,4.0302,3.6638,3.9691,134248
2020-01-27,3.9538,4.0607,3.9233,3.9386,51428
2020-01-28,3.9538,3.9691,3.9233,3.9691,11784
2020-01-29,3.9844,4.1524,3.9233,3.9386,174541
2020-01-30,3.9538,3.9844,3.8164,3.8164,29625
2020-01-31,3.8164,3.9691,3.8164,3.9386,26219
2020-02-03,3.9538,3.9691,3.7401,3.8164,37121
2020-02-04,3.8928,4.0302,3.7401,4.0302,16800
2020-02-05,4.0455,4.2286,3.9844,4.076,154123
2020-02-06,4.1218,4.1981,4.0302,4.1065,30154
2020-02-07,4.1065,4.137,4.0607,4.1218,7927
2020-02-10,4.1524,4.3508,4.1524,4.2744,100727
2020-02-11,4.2744,4.3355,4.1981,4.1981,27591
2020-02-12,4.2744,4.3355,4.2744,4.3355,8922
2020-02-13,4.3355,4.3508,4.2744,4.2898,46469
2020-02-14,4.2592,4.305,4.0607,4.1829,48806
2020-02-17,4.2286,4.2439,4.076,4.1218,57733
2020-02-18,4.0912,4.1829,4.0912,4.1829,6426
2020-02-19,4.2439,4.2592,4.1218,4.1676,14779
2020-02-20,4.3966,4.4882,4.2744,4.2898,71334
2020-02-21,4.2898,4.2898,4.1829,4.2439,52859
2020-02-24,4.2286,4.2744,3.847,3.9081,106489
2020-02-25,3.8622,4.0302,3.847,3.9081,48606
2020-02-26,3.847,3.8928,3.5417,3.8928,146658
2020-02-27,3.8776,3.8776,3.5874,3.6638,78562
2020-02-28,3.3967,3.5493,3.2058,3.5417,274609
2020-03-02,3.5417,3.6943,3.4578,3.5341,74202
2020-03-03,3.6027,3.7707,3.6027,3.702,46162
2020-03-04,3.6638,3.702,3.6485,3.702,30393
2020-03-05,3.7554,3.8317,3.702,3.7401,21337
2020-03-06,3.702,3.7401,3.5874,3.6638,43443
2020-03-09,3.5112,3.5112,3.2211,3.3967,51691
2020-03-10,3.5112,3.6485,3.4348,3.4654,102277
2020-03-11,3.473,3.5798,3.2058,3.3586,66607
2020-03-12,3.1371,3.1371,2.8242,2.8929,183892
2020-03-13,2.87,3.2058,2.87,2.9005,68853
2020-03-16,2.8547,2.8547,2.5723,2.7478,42175
2020-03-17,2.7708,3.0074,2.6028,3.0074,72372
2020-03-18,2.7173,2.8547,2.7173,2.7936,21781
2020-03-19,2.7708,2.8242,2.7097,2.786,234031
2020-03-20,2.8242,2.9463,2.6486,2.6486,194625
2020-03-23,2.557,2.557,2.3968,2.4807,70128
2020-03-24,2.5417,2.5647,2.4731,2.557,27284
2020-03-25,2.5647,2.7097,2.4884,2.6486,68524
2020-03-26,2.5647,2.8242,2.5647,2.8242,38352
2020-03-27,2.87,2.8852,2.7021,2.7478,41389
2020-03-30,2.7478,2.7478,2.5342,2.7249,33136
2020-03-31,2.7478,2.7784,2.6867,2.7784,23539
2020-04-01,2.786,2.786,2.5952,2.6791,10380
2020-04-02,2.6791,2.7478,2.6334,2.6334,26155
2020-04-03,2.6104,2.7097,2.4426,2.6257,113793
2020-04-06,2.5493,2.6257,2.5189,2.5189,99285
2020-04-07,2.5342,2.5875,2.5189,2.5875,127713
2020-04-08,2.5875,2.5875,2.5189,2.557,40692
2020-04-09,2.5266,2.6715,2.5189,2.618,125196
2020-04-14,2.6104,2.8242,2.6104,2.8242,104430
2020-04-15,2.8547,2.8929,2.6791,2.6791,49740
2020-04-16,2.786,2.786,2.6867,2.6944,22265
2020-04-17,2.7097,2.7326,2.6867,2.7326,19869
2020-04-20,2.7478,2.8623,2.6715,2.8242,54966
2020-04-21,2.8623,2.8623,2.618,2.6334,49626
2020-04-22,2.6562,2.7173,2.6104,2.6334,20254
2020-04-23,2.6715,2.7173,2.6639,2.7173,14667
2020-04-24,2.6944,2.7554,2.6944,2.7478,16805
2020-04-27,2.786,2.8623,2.7478,2.8547,62754
2020-04-28,2.8242,2.9463,2.8242,2.8242,60714
2020-04-29,2.7936,2.8623,2.7936,2.8165,22083
2020-04-30,2.8623,2.8623,2.8165,2.8165,22836
2020-05-04,2.7784,2.8471,2.7478,2.8242,21258
2020-05-05,2.9005,2.9005,2.8318,2.8395,9525
2020-05-06,2.8242,2.8242,2.7326,2.8089,6645
2020-05-07,2.7631,2.8242,2.7631,2.8242,6129
2020-05-08,2.8242,2.9005,2.8089,2.8242,15239
2020-05-11,2.8395,2.87,2.8242,2.87,11371
2020-05-12,2.8547,2.931,2.8547,2.931,12552
2020-05-13,2.9234,2.931,2.7784,2.8929,13239
2020-05-14,2.8776,2.8776,2.7631,2.7631,11217
2020-05-15,2.7784,2.8242,2.7326,2.8165,14520
2020-05-18,2.8013,2.8852,2.8013,2.8318,7059
2020-05-19,2.8852,2.8852,2.8242,2.8852,12381
2020-05-20,2.9005,2.9921,2.9005,2.9769,49691
2020-05-21,2.9921,3.0379,2.9539,3.0379,13302
2020-05-22,3.0532,3.0532,2.9845,3.0303,23909
2020-05-25,3.0379,3.2058,2.9769,3.2058,53315
2020-05-26,3.2135,3.3127,3.2058,3.2287,69814
2020-05-27,3.2822,3.2822,3.183,3.2517,13291
2020-05-28,3.2822,3.2822,3.2058,3.2058,34093
2020-05-29,3.244,3.244,3.0074,3.0456,29496
2020-06-01,3.1295,3.244,3.1295,3.2364,22681
2020-06-02,3.2822,3.5112,3.2517,3.496,28608
2020-06-03,3.5112,3.6409,3.4501,3.5493,39502
2020-06-04,3.473,3.4806,3.3586,3.4348,17663
2020-06-05,3.4348,3.4654,3.3586,3.3661,20060
2020-06-08,3.4348,3.4348,3.1295,3.2822,28858
2020-06-09,3.2822,3.3586,3.1982,3.3204,17791
2020-06-10,3.2058,3.3127,3.2058,3.3127,19046
2020-06-12,3.16,3.244,3.1448,3.1906,22517
2020-06-15,3.1295,3.1295,3.0684,3.0913,75092
2020-06-16,3.0532,3.183,3.0532,3.1448,78209
2020-06-17,3.1448,3.16,3.099,3.16,13190
2020-06-18,3.16,3.16,3.0761,3.1448,10853
2020-06-19,3.16,3.16,3.1066,3.1295,10179
2020-06-22,3.1066,3.1295,3.0456,3.0456,96294
2020-06-23,3.0456,3.0684,3.0226,3.0532,46848
2020-06-24,3.0608,3.0761,3.0379,3.0608,14992
2020-06-25,3.0761,3.0837,3.0379,3.0532,113082
2020-06-26,3.0761,3.099,3.0379,3.0532,177209
2020-06-29,3.0532,3.0532,2.9997,3.0074,17789
2020-06-30,3.0532,3.0837,3.0074,3.0837,14846
2020-07-01,3.0837,3.1677,3.015,3.015,46512
2020-07-02,3.015,3.1143,3.015,3.1143,9958
2020-07-03,3.0608,3.1143,3.0532,3.0837,6624
2020-07-06,3.099,3.1906,3.099,3.1295,42241
2020-07-07,3.1295,3.1295,3.0913,3.099,22123
2020-07-08,3.1219,3.1219,3.0837,3.1066,32322
2020-07-09,3.1295,3.1677,3.099,3.1143,15700
2020-07-10,3.1143,3.1143,3.0684,3.0913,10735
2020-07-13,3.0913,3.0913,3.0379,3.0761,56943
2020-07-14,3.0837,3.1066,3.0456,3.1066,30708
2020-07-15,3.0532,3.0761,3.0456,3.0532,46814
2020-07-16,3.0532,3.0608,3.0379,3.0379,23654
2020-07-17,3.0379,3.0532,3.0379,3.0532,16733
2020-07-20,3.0379,3.1982,3.0379,3.0684,63217
2020-07-21,3.0532,3.244,3.0532,3.2211,117039
2020-07-22,3.2745,3.2745,3.183,3.2364,76868
2020-07-23,3.244,3.2822,3.1371,3.2058,132144
2020-07-24,3.2058,3.2058,3.1448,3.1677,15195
2020-07-27,3.2058,3.2058,3.1448,3.1906,32453
2020-07-28,3.16,3.1982,3.1448,3.1677,15816
2020-07-29,3.2517,3.3051,3.1906,3.2669,145189
2020-07-30,3.2745,3.2745,3.1143,3.1143,69100
2020-07-31,3.0913,3.2211,3.0913,3.1906,15783
2020-08-03,3.2058,3.2899,3.1753,3.2364,124124
2020-08-04,3.2822,3.5035,3.2822,3.4119,105936
2020-08-05,3.4119,3.496,3.3967,3.496,58271
2020-08-06,3.496,3.5722,3.4425,3.4425,37156
2020-08-07,3.4806,3.5722,3.4806,3.5417,74526
2020-08-10,3.5417,3.7248,3.5417,3.6943,55521
2020-08-11,3.7325,3.7325,3.6333,3.7172,57064
2020-08-12,3.7172,3.8088,3.3967,3.6561,83477
2020-08-13,3.5569,3.6256,3.5569,3.5874,18044
2020-08-14,3.5493,3.6485,3.3967,3.4501,72214
2020-08-17,3.496,3.5874,3.496,3.5493,20017
2020-08-18,3.5722,3.6485,3.4425,3.6027,38139
2020-08-19,3.5493,3.7248,3.5493,3.6638,37185
2020-08-20,3.6333,3.7554,3.618,3.7096,35944
2020-08-21,3.7554,3.7707,3.7248,3.7401,5449
2020-08-24,3.7096,3.7096,3.6485,3.6638,37750
2020-08-25,3.6333,3.7325,3.6333,3.6485,31864
2020-08-26,3.6409,3.7325,3.6027,3.679,20798
2020-08-27,3.679,3.679,3.618,3.618,16844
2020-08-28,3.6943,3.6943,3.618,3.6638,13352
2020-08-31,3.6638,3.7401,3.6638,3.7401,52395
2020-09-01,3.7783,3.8164,3.7401,3.8164,50684
2020-09-02,3.8317,3.9386,3.8164,3.8164,106104
2020-09-03,3.8317,3.9233,3.8317,3.8622,37704
2020-09-04,3.8317,3.9233,3.8317,3.8622,47733
2020-09-07,3.9081,3.9233,3.8776,3.9233,14796
2020-09-08,3.9233,3.9233,3.7401,3.8088,59365
2020-09-09,3.7859,3.9081,3.7401,3.8776,14860
2020-09-10,3.7859,3.8776,3.7859,3.8776,13715
2020-09-11,3.8928,4.1981,3.8928,4.0607,98658
2020-09-14,4.2496,4.4699,4.1709,4.2968,82554
2020-09-15,4.2811,4.2968,4.2181,4.2811,16672
2020-09-16,4.2024,4.2811,4.1867,4.1867,17595
2020-09-17,4.1867,4.2024,4.0922,4.2024,7949
2020-09-18,4.2024,4.2024,4.1237,4.2024,611
2020-09-21,4.0922,4.1394,4.0135,4.108,15211
2020-09-22,4.0607,4.0607,4.0293,4.045,7886
2020-09-23,4.0922,4.0922,4.0293,4.0607,32162
2020-09-24,4.0293,4.0293,3.9348,4.0135,72589
2020-09-25,3.9348,4.0135,3.9033,4.0135,21054
2020-09-28,3.9978,3.9978,3.9348,3.982,27576
2020-09-29,4.0135,4.0607,3.9978,4.0607,54182
2020-09-30,4.0607,4.0607,4.0293,4.0293,4104
2020-10-01,4.0922,4.108,4.0135,4.108,8641
2020-10-02,4.0135,4.0764,3.9663,3.9663,14967
2020-10-05,3.9506,4.1394,3.9506,4.1394,39705
2020-10-06,4.1394,4.2811,4.1394,4.2338,48436
2020-10-07,4.2338,4.2496,4.0607,4.2181,13563
2020-10-08,4.2024,4.2024,4.0135,4.0135,41274
2020-10-09,4.0135,4.0135,3.6279,3.8876,114631
2020-10-12,3.9033,3.9663,3.8639,3.9269,5254
2020-10-13,3.8797,3.9506,3.8561,3.9506,4204
2020-10-14,3.8876,3.8876,3.8561,3.8561,23716
2020-10-15,3.8246,3.8246,3.6672,3.7145,84548
2020-10-16,3.6987,3.8404,3.5571,3.7774,22462
2020-10-19,3.7774,3.9348,3.7774,3.8955,2014
2020-10-20,3.8876,3.9348,3.8246,3.9348,5992
2020-10-21,3.9348,3.9663,3.9348,3.9348,39713
2020-10-22,3.7932,3.9348,3.7932,3.9269,2102
2020-10-23,3.9348,3.9506,3.9348,3.9348,17452
2020-10-26,3.9348,3.9348,3.8168,3.8482,6577
2020-10-27,3.8482,3.9033,3.8168,3.9033,80268
2020-10-28,3.7853,3.9348,3.6358,3.683,77627
2020-10-29,3.6751,3.6751,3.5807,3.6672,9347
2020-10-30,3.6987,3.6987,3.62,3.6515,15146
2020-11-02,3.6672,3.7617,3.6672,3.7617,7891
2020-11-03,3.7774,3.8404,3.7774,3.7774,17796
2020-11-04,3.7459,3.7459,3.7381,3.7459,78059
2020-11-05,3.7223,3.801,3.7223,3.7774,19709
2020-11-06,3.7774,3.8168,3.7145,3.8168,50634
2020-11-09,3.7774,3.9663,3.7774,3.9506,22249
2020-11-10,3.9663,4.0293,3.9348,4.0135,11659
2020-11-12,4.0293,4.1709,4.0135,4.1551,37383
2020-11-13,4.0293,4.1394,4.0293,4.0764,1733
2020-11-16,4.1237,4.2496,4.0922,4.1709,92135
2020-11-17,4.2338,4.2496,4.1394,4.1709,10023
2020-11-18,4.2181,4.3283,4.2181,4.2968,41413
2020-11-19,4.3283,4.4857,4.1709,4.1709,30593
2020-11-20,4.1867,4.2496,4.045,4.1394,33088
2020-11-23,4.1709,4.1709,4.0135,4.1237,36002
2020-11-24,4.0607,4.1394,4.0607,4.1394,26924
2020-11-25,4.1394,4.1709,4.1237,4.1394,9376
2020-11-26,4.0607,4.1394,4.0293,4.0764,51567
2020-11-27,4.0922,4.1237,3.9978,4.1237,103979
2020-11-30,4.1237,4.1237,4.0135,4.0922,40339
2020-12-01,4.0922,4.108,4.0135,4.0135,38734
2020-12-02,4.0135,4.0764,4.0135,4.0764,33750
2020-12-03,4.108,4.108,4.0293,4.045,3863
2020-12-04,4.0922,4.0922,4.0135,4.0922,26100
2020-12-07,4.0764,4.0764,4.0293,4.045,24649
2020-12-08,4.045,4.0922,4.0293,4.0293,21716
2020-12-09,4.0293,4.0922,4.0293,4.0922,28915
2020-12-10,4.1237,4.1551,4.045,4.0764,33496
2020-12-11,4.1551,4.1551,4.0293,4.045,8834
2020-12-14,4.0607,4.0607,3.8876,3.9978,22669
2020-12-15,3.9978,4.045,3.9978,4.045,6330
2020-12-16,4.045,4.0764,4.0293,4.045,5958
2020-12-17,4.0607,4.108,4.0293,4.045,7523
2020-12-18,4.0293,4.0764,3.9978,4.0293,8150
2020-12-21,4.0922,4.0922,3.8876,3.9348,13805
2020-12-22,3.9506,3.9663,3.9191,3.9506,10413
2020-12-23,3.9506,4.0135,3.9348,3.9506,30019
2020-12-28,3.9506,3.9978,3.9191,3.9191,54001
2020-12-29,3.9348,4.045,3.9269,3.9663,45169
2020-12-30,3.9506,4.2024,3.9191,4.1551,28743
2021-01-04,4.2496,4.4228,4.2496,4.3755,36379
2021-01-05,4.407,4.5644,4.3755,4.4542,79158
2021-01-07,4.4542,4.706,4.4542,4.6745,133082
2021-01-08,4.7218,4.8792,4.6431,4.706,77216
2021-01-11,4.7218,4.8319,4.7218,4.7847,38041
2021-01-12,4.769,4.7847,4.6903,4.706,48557
2021-01-13,4.6903,4.7375,4.6903,4.7218,26938
2021-01-14,4.706,4.8477,4.6903,4.8477,77360
2021-01-15,4.8162,4.8162,4.6903,4.769,63095
2021-01-18,4.6903,4.7375,4.6431,4.6588,44344
2021-01-19,4.6903,4.706,4.6431,4.6745,5074
2021-01-20,4.7218,4.7218,4.6745,4.7218,33620
2021-01-21,4.706,4.7218,4.6116,4.7218,23460
2021-01-22,4.6273,4.6903,4.6273,4.6903,8760
2021-01-25,4.6431,4.7218,4.6431,4.706,14360
2021-01-26,4.6588,4.6903,4.6588,4.6903,7487
2021-01-27,4.6903,5.6504,4.6431,5.3985,502360
2021-01-28,5.6661,5.7606,5.1153,5.5717,389574
2021-01-29,5.5087,5.5874,5.4615,5.493,54568
2021-02-01,5.5245,5.5874,5.43,5.5245,29243
2021-02-02,5.5087,5.5717,5.4615,5.4772,19656
2021-02-03,5.5087,5.5402,5.2884,5.43,45353
2021-02-04,5.2254,5.4772,5.2254,5.4772,10214
2021-02-05,5.5245,5.5559,5.4143,5.5245,20699
2021-02-08,5.5087,5.8865,5.5087,5.7291,47054
2021-02-09,5.6661,5.7133,5.6032,5.6976,6669
2021-02-10,5.6976,5.8235,5.6976,5.7448,20989
2021-02-11,5.8078,6.1383,5.8078,6.1068,33865
2021-02-12,6.1068,6.1226,5.8707,5.9809,25097
2021-02-15,5.9809,6.0754,5.918,5.9809,39491
2021-02-16,6.0596,6.0596,5.9809,5.9809,23817
2021-02-17,6.1226,6.1226,5.8865,5.9809,11672
2021-02-18,5.8393,5.9809,5.8235,5.9022,2490
2021-02-19,5.9022,5.9022,5.7448,5.8865,32432
2021-02-22,5.8865,5.9336,5.7448,5.9336,10189
2021-02-23,5.8235,5.8235,5.6346,5.7448,21129
2021-02-24,5.8078,5.8078,5.7133,5.7133,5908
2021-02-25,5.6819,5.918,5.6661,5.8393,23894
2021-02-26,5.7606,5.8235,5.7133,5.8078,9073
2021-03-01,5.792,5.9494,5.7448,5.8078,32888
2021-03-02,5.8235,5.9022,5.7133,5.9022,18066
2021-03-03,5.9022,5.9967,5.8707,5.9336,22665
2021-03-04,5.855,5.8707,5.7133,5.8707,12724
2021-03-05,5.7763,5.9022,5.7133,5.855,8798
2021-03-08,5.855,5.918,5.6976,5.7606,22995
2021-03-09,5.7448,5.8078,5.7448,5.7606,19649
2021-03-10,5.7606,5.8865,5.7606,5.855,7168
2021-03-11,5.8707,5.918,5.7763,5.918,15901
2021-03-12,5.9022,6.0596,5.8865,5.9652,12804
2021-03-15,6.0123,6.0754,5.9336,6.0596,5896
2021-03-16,6.0596,6.0596,5.9336,6.0439,3459
2021-03-17,5.9336,6.0281,5.8235,5.8865,15404
2021-03-18,5.8865,6.0439,5.8707,6.0439,7585
2021-03-19,6.0439,6.3429,6.0439,6.3429,41978
2021-03-22,6.3271,6.5003,6.217,6.3744,66933
2021-03-23,6.6577,6.6734,6.4531,6.5318,71004
2021-03-24,6.5632,6.5947,6.4531,6.4531,10489
2021-03-25,6.5003,6.5003,6.3744,6.4373,6896
2021-03-26,6.3744,6.3902,6.2957,6.3902,16870
2021-03-29,6.3429,6.3744,6.217,6.3744,20745
2021-03-30,6.3744,6.3744,6.1383,6.2957,26759
2021-03-31,6.2957,6.3586,6.2642,6.3586,7888
2021-04-01,6.3271,6.5632,6.2957,6.4216,27806
2021-04-06,6.4531,6.516,6.3271,6.4058,16543
2021-04-07,6.4216,6.5476,6.4216,6.5476,12860
2021-04-08,6.5476,6.6419,6.4531,6.6419,29684
2021-04-09,6.579,6.6734,6.5632,6.6734,16885
2021-04-12,6.7049,6.9882,6.7049,6.9882,28712
2021-04-13,7.004,7.2401,6.9567,7.1298,29542
2021-04-14,7.0827,7.2401,7.004,7.0354,20711
2021-04-15,7.0511,7.0511,6.8466,6.9725,14996
2021-04-16,7.004,7.0669,6.9253,6.9253,8549
2021-04-19,6.9882,7.0511,6.941,7.0354,4107
2021-04-20,6.9095,7.0354,6.7206,6.8466,26463
2021-04-21,6.8466,7.004,6.7049,6.8466,9453
2021-04-22,6.9253,7.004,6.8308,6.9253,10255
2021-04-23,6.9882,6.9882,6.878,6.878,1978
2021-04-26,6.9882,6.9882,6.7993,6.8938,7574
2021-04-27,6.8308,6.941,6.7679,6.9095,6947
2021-04-28,6.8938,6.9253,6.7836,6.7836,4615
2021-04-29,6.9253,6.9253,6.7679,6.9095,4804
2021-04-30,6.7836,7.0669,6.7836,7.004,11706
2021-05-04,7.0669,7.0669,6.8151,6.8308,15744
2021-05-05,7.2401,7.6178,7.2243,7.3659,90361
2021-05-06,7.4132,7.5706,7.3975,7.4604,23343
2021-05-07,7.4446,7.7594,7.4289,7.6178,61993
2021-05-10,7.6965,7.9877,7.6178,7.8381,111348
2021-05-11,7.8696,7.9483,7.7122,7.7909,29729
2021-05-12,7.8696,7.8696,7.7594,7.7594,17925
2021-05-13,7.8696,7.8696,7.6335,7.728,25266
2021-05-14,7.7909,7.8696,7.7594,7.8696,32975
2021-05-17,8.1844,8.9715,8.1844,8.6569,261369
2021-05-18,8.9319,9.1284,8.263,8.4207,181721
2021-05-19,8.4595,8.5776,8.1844,8.3811,81568
2021-05-20,8.4992,8.4992,8.3026,8.4992,32939
2021-05-21,8.5776,8.9715,8.5388,8.8922,64566
2021-05-24,8.8922,9.4043,8.6569,9.2077,144008
2021-05-25,9.2862,9.3646,8.8535,9.0103,62926
2021-05-26,9.2077,9.2862,8.6569,9.0103,104131
2021-05-27,9.0103,9.05,8.8138,9.0103,34273
2021-05-28,8.8138,8.8922,8.4992,8.8138,114906
2021-05-31,8.8922,8.9715,8.6569,8.9319,48043
2021-06-01,8.8922,9.0103,8.6569,8.8535,100712
2021-06-02,8.9715,9.05,8.4207,8.8138,75737
2021-06-04,8.8138,8.8138,8.4595,8.7354,79759
